# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = calibration_model
# start_datetime = 2022-07-04 15:06:10 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file = calibration.json
# init = calibration.init.json
# random
#   seed = 3504925963 (Default)
# output
#   file = fit-vb.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,log_p__,log_g__,theta_cons.1,theta_cons.2,theta_cons.3,theta_age.1,theta_age.2,theta_age.3,rho0,rho1,rho2,eta.1,eta.2,eta.3,eta.4,phi.1,phi.2,phi.3,psi.1,psi.2,psi.3,kappa,nu,rate_LS_progression_AB,rate_LS_progression_BC,rate_LS_progression_CD,Dabir_genotype.1,Dabir_genotype.2,Dabir_genotype.3
# Stepsize adaptation complete.
# eta = 1
0,-476.429,-9.82501,-5.01676,-5.03717,-4.69303,0.0407333,0.0487202,0.00860024,0.169608,35.4364,42.9713,0.496058,0.260593,0.228163,0.0510433,0.145762,0.362219,0.0138978,0.10897,0.119035,0.100116,0.00114869,0.00380335,1.41473,2.49431,0.340911,0.550169,0.356235,0.0935959
0,-479.398,-14.1282,-5.03592,-5.09619,-4.56409,0.0431206,0.0478438,0.00247584,0.176676,36.9501,32.8333,0.493026,0.179539,0.0572022,0.0663189,0.169181,0.28175,0.0968447,0.125028,0.110231,0.169077,0.00305394,0.00573857,1.96472,1.47598,0.278758,0.56567,0.335274,0.0990557
0,-483.056,-13.5474,-4.92527,-5.03209,-4.95494,0.0405706,0.049671,0.00102007,0.172417,34.1922,33.4329,0.476842,0.346072,0.165952,0.00863951,0.176609,0.391122,0.0342099,0.0891087,0.106446,0.0624273,0.00389269,0.0028565,1.81906,2.13112,0.458307,0.569671,0.34372,0.0866088
0,-474.277,-8.05241,-4.99261,-5.05935,-4.33185,0.0412743,0.0484887,0.00300309,0.16179,37.9835,36.2663,0.416523,0.11104,0.1999,0.0505286,0.17672,0.335146,0.0316727,0.114942,0.10081,0.0599866,0.00770498,0.0112923,1.09674,1.06656,0.230108,0.596797,0.31936,0.0838425
0,-485.872,-11.3382,-4.94622,-5.03631,-4.33283,0.043815,0.0495461,0.00213337,0.159844,36.5286,30.1766,0.443459,0.237836,0.154854,0.0113062,0.17269,0.352108,0.0557669,0.127682,0.115522,0.0278103,0.0214468,0.00410816,1.42073,1.82583,0.359853,0.499868,0.40505,0.0950826
0,-474.716,-10.158,-5.00579,-5.10247,-4.61032,0.0409726,0.0493574,0.00165608,0.157284,33.1487,31.6051,0.49574,0.216583,0.224975,0.0188097,0.18335,0.366688,0.0525181,0.112477,0.119031,0.0986206,0.0211467,0.00145444,1.35925,1.07131,0.776969,0.572262,0.327961,0.0997773
0,-472.157,-9.29695,-4.98095,-5.04769,-4.79968,0.0406501,0.0497664,0.00614897,0.157975,30.981,37.9545,0.452336,0.262521,0.313136,0.0444027,0.159844,0.355341,0.0343923,0.11016,0.0927557,0.0604958,0.00720776,0.0105733,1.43952,2.20113,0.615804,0.527291,0.371274,0.101435
0,-480.835,-15.8942,-4.93016,-5.06846,-4.45277,0.0396,0.0477761,0.00332318,0.15995,44.1491,35.8412,0.483323,0.0952694,0.132487,0.0102355,0.178988,0.397886,0.0248663,0.140476,0.121667,0.107978,0.00253258,0.00225171,1.40056,2.65299,0.460922,0.621964,0.285685,0.0923507
0,-474.457,-12.7722,-5.06687,-4.99044,-4.34838,0.0410977,0.048558,0.00665281,0.152131,33.4228,30.7131,0.48442,0.138871,0.142237,0.0538741,0.144806,0.353118,0.0285849,0.126026,0.114539,0.100825,0.00591649,0.0073248,1.95606,1.81534,0.618582,0.639476,0.279926,0.0805981
0,-480.45,-11.3292,-4.95084,-5.1038,-4.61168,0.0406888,0.0473106,0.00266565,0.176459,35.8458,33.6548,0.488938,0.180388,0.273429,0.0471464,0.201943,0.374165,0.0728713,0.119808,0.101141,0.102849,0.00159811,0.00704198,0.737122,2.05028,0.449502,0.545725,0.369812,0.0844634
0,-472.958,-9.88325,-4.85386,-5.15373,-4.35401,0.0418979,0.0495037,0.0042681,0.174363,39.3862,31.689,0.46604,0.303505,0.220466,0.0202146,0.175827,0.34679,0.0614743,0.109953,0.0953344,0.0683164,0.0400714,0.0151974,1.30558,1.09658,0.284984,0.562593,0.332568,0.104839
0,-486.425,-19.0728,-5.00277,-5.12272,-4.71493,0.0435515,0.0478276,0.00839659,0.159072,44.6694,33.4704,0.473457,0.210705,0.218542,0.0396855,0.156726,0.261324,0.0382918,0.151706,0.0905317,0.11827,0.0263207,0.0099098,1.30219,1.72282,0.297136,0.614768,0.31868,0.0665517
0,-483.624,-13.4293,-4.88136,-5.01548,-4.15533,0.0403458,0.0496108,0.0028605,0.163351,32.4152,38.1632,0.492164,0.313778,0.119353,0.0414833,0.174805,0.398177,0.0733502,0.110884,0.114228,0.0337999,0.00891771,0.00264866,1.23389,3.87038,0.345344,0.558585,0.316397,0.125018
0,-485.627,-16.5598,-5.10257,-5.06839,-4.91959,0.0412597,0.0494322,0.0103954,0.178767,33.8486,35.0144,0.462204,0.32082,0.342497,0.0446129,0.144594,0.380015,0.0488023,0.102028,0.10995,0.0557971,0.00283131,0.00226416,1.83345,1.339,0.23406,0.649835,0.275069,0.0750958
0,-478.404,-14.4761,-4.87728,-5.08733,-4.57411,0.0436092,0.0469562,0.00425663,0.166351,30.9812,33.3809,0.453626,0.176252,0.224771,0.0244457,0.193145,0.402192,0.0878404,0.113122,0.121077,0.0583979,0.0157026,0.0225629,1.32413,1.94065,0.30088,0.519164,0.345618,0.135218
0,-485.175,-9.08071,-4.96763,-5.11871,-4.50293,0.0433826,0.0482451,0.00982802,0.155192,41.0391,40.0943,0.494464,0.146107,0.318375,0.0155005,0.162546,0.37967,0.0305817,0.119792,0.10785,0.121142,0.0312103,0.00590199,1.19863,3.3014,0.400223,0.566693,0.343451,0.0898559
0,-480.004,-16.1256,-5.06471,-4.96791,-4.40213,0.0414535,0.0487496,0.0133522,0.162289,35.4746,37.3586,0.48383,0.129852,0.33337,0.0308709,0.168027,0.372194,0.0334894,0.0961651,0.102079,0.07287,0.021597,0.0277229,1.15639,1.31324,0.600774,0.619437,0.259135,0.121428
0,-480.163,-13.3755,-5.02351,-5.07772,-4.38591,0.0424138,0.0489267,0.00345781,0.173445,40.1648,49.3795,0.480137,0.163406,0.07729,0.132603,0.14794,0.365219,0.0216839,0.1042,0.0939387,0.0709097,0.00252155,0.0054912,1.43826,5.37402,0.283346,0.558429,0.350854,0.0907174
0,-491.472,-18.284,-4.93154,-5.07257,-4.52966,0.0423778,0.0493442,0.00249936,0.168956,35.3278,74.7594,0.495412,0.370864,0.27414,0.0934628,0.152971,0.382079,0.0313978,0.13878,0.0994741,0.0798205,0.00379393,0.00829177,0.942206,1.54208,0.379546,0.603171,0.305076,0.0917527
0,-481.236,-11.0481,-4.89662,-5.09547,-4.7581,0.0423677,0.0494147,0.00239157,0.154471,30.2285,46.6463,0.486864,0.160815,0.228377,0.0577182,0.169908,0.296482,0.0321812,0.120061,0.0933095,0.0635061,0.00507062,0.00374547,1.65244,2.21115,0.536817,0.539206,0.395719,0.0650745
0,-489.24,-16.0095,-5.02077,-5.07888,-5.03772,0.0438435,0.0495245,0.00140479,0.160502,36.4585,41.9654,0.492548,0.19997,0.266654,0.0362688,0.166302,0.383717,0.0286726,0.111051,0.107901,0.0343939,0.00571114,0.00284626,3.0382,2.31485,0.406148,0.47769,0.437038,0.0852719
0,-480.39,-18.988,-4.9752,-5.09355,-4.77054,0.0424231,0.0476067,0.00434736,0.155284,34.4912,40.2877,0.453753,0.257342,0.116577,0.0460948,0.165122,0.273795,0.0578247,0.0911186,0.104565,0.0689594,0.00470853,0.0165742,1.66153,7.56585,0.497669,0.562636,0.308235,0.129129
0,-494.494,-18.1452,-4.90447,-4.99962,-4.53328,0.0420913,0.0497165,0.00937077,0.16457,35.5095,38.6726,0.486821,0.260764,0.346185,0.0974703,0.15749,0.336758,0.116687,0.121249,0.100869,0.149783,0.176145,0.00313038,1.53781,6.99895,0.337028,0.546584,0.351582,0.101834
0,-484.209,-14.594,-4.89388,-5.17039,-4.88505,0.041127,0.0496266,0.0223441,0.155938,38.7331,34.8263,0.487738,0.152344,0.220742,0.0104197,0.161085,0.353495,0.0308613,0.138595,0.112176,0.0672274,0.0328533,0.00395615,1.39223,1.21394,0.271932,0.561985,0.372625,0.0653897
0,-479.568,-12.7088,-4.97261,-5.101,-4.72135,0.0431532,0.0490782,0.00147258,0.167187,34.7982,43.4214,0.495054,0.279235,0.243261,0.0856112,0.191795,0.245664,0.0201904,0.121855,0.0999278,0.0686985,0.00549368,0.00763511,1.00871,1.02713,0.641785,0.591144,0.302401,0.106455
0,-478.911,-12.699,-5.06444,-5.03603,-4.42991,0.0392211,0.0489056,0.00123098,0.166468,36.6021,34.412,0.486028,0.198379,0.26435,0.310421,0.18885,0.356302,0.0309082,0.129187,0.0959769,0.140627,0.00465578,0.00955332,1.03859,2.26272,0.373341,0.567533,0.318488,0.113979
0,-496.955,-18.5581,-4.91781,-5.00447,-3.98584,0.0415287,0.0498327,0.00153438,0.166239,37.6473,35.4181,0.415603,0.130322,0.166291,0.00378512,0.175603,0.40318,0.0303509,0.102078,0.106519,0.163043,0.00531333,0.00501485,1.55372,0.899256,0.658726,0.547649,0.371475,0.0808766
0,-483.443,-18.0739,-5.07513,-5.06104,-4.14223,0.0421725,0.0491721,0.00178825,0.174321,44.1993,46.6118,0.492121,0.212438,0.227343,0.0930225,0.178256,0.289885,0.0491999,0.0923897,0.0880845,0.070869,0.00285125,0.00546221,2.26671,1.29139,0.359177,0.526011,0.383322,0.0906677
0,-486.651,-11.1696,-4.90582,-5.10814,-3.7926,0.0428631,0.0496903,0.00607848,0.158227,39.0779,35.167,0.492262,0.129638,0.163013,0.0276404,0.1611,0.321466,0.0181286,0.117378,0.120772,0.0720358,0.00931805,0.0148165,1.40027,1.81672,0.464735,0.59413,0.323269,0.0826013
0,-478.169,-13.5883,-4.92396,-5.03052,-4.582,0.0423198,0.0496475,0.0030721,0.181037,36.9414,34.3788,0.472622,0.195448,0.23706,0.080523,0.17661,0.339697,0.0511974,0.113623,0.0766481,0.0538136,0.00194971,0.00383797,1.05907,1.66659,0.699084,0.546974,0.357155,0.0958712
0,-476.159,-10.859,-4.89984,-5.00156,-4.18671,0.0423414,0.0476098,0.000904527,0.166649,38.3629,38.2336,0.467143,0.128546,0.240755,0.0166304,0.146367,0.315687,0.0112421,0.117931,0.106492,0.0462237,0.00526751,0.00697362,1.59967,2.68581,0.40664,0.588535,0.299603,0.111862
0,-478.817,-9.37603,-4.93547,-5.04907,-5.2139,0.0428617,0.0492977,0.00542937,0.166328,35.1414,37.3827,0.416366,0.272064,0.170545,0.0262993,0.184281,0.381141,0.0313868,0.118144,0.100693,0.044052,0.0254439,0.0101343,1.8335,1.69802,0.492535,0.543747,0.383474,0.0727798
0,-478.148,-8.02615,-4.96728,-5.11627,-4.72984,0.0421741,0.0493889,0.00306939,0.173665,30.547,31.9231,0.458484,0.257857,0.11353,0.0114183,0.163851,0.366785,0.0389812,0.134321,0.098633,0.0603428,0.00765251,0.00575846,1.18445,2.7381,0.443726,0.527636,0.388934,0.0834296
0,-486.373,-12.0194,-5.0047,-5.12185,-4.48181,0.0421829,0.048894,0.000672998,0.163346,41.7956,29.8247,0.48665,0.202153,0.198401,0.00680271,0.193777,0.396327,0.0616461,0.108703,0.116455,0.107403,0.175007,0.00407569,1.31051,1.75947,0.381237,0.590918,0.308866,0.100216
0,-476.663,-10.9918,-4.95423,-5.06118,-4.47314,0.0410105,0.04829,0.00951772,0.159683,30.5271,39.8021,0.488856,0.164039,0.267853,0.00621741,0.179982,0.272253,0.0239753,0.100509,0.0983191,0.105102,0.0186771,0.00249689,1.44003,1.58093,0.309113,0.57129,0.323989,0.104721
0,-485.255,-22.5917,-4.99567,-4.93092,-4.28451,0.0410078,0.0491198,0.011401,0.162281,32.5339,35.7394,0.499175,0.219385,0.181985,0.058949,0.171041,0.376093,0.0382048,0.126226,0.113375,0.0910753,0.0535288,0.00859658,1.43983,3.58958,0.153248,0.69609,0.240254,0.0636561
0,-479.294,-13.4282,-4.90694,-5.02601,-4.49706,0.0391018,0.0497713,0.00460178,0.157248,41.3194,45.7954,0.482666,0.236029,0.184523,0.0204617,0.192304,0.389024,0.0245964,0.132917,0.104477,0.102695,0.0055566,0.0179677,1.98706,1.81753,0.253597,0.560791,0.317391,0.121819
0,-485.524,-12.8029,-5.01933,-5.00467,-4.31825,0.0412265,0.0492698,0.00145434,0.154632,34.164,49.5995,0.444841,0.248525,0.122471,0.0320314,0.19382,0.363591,0.0488031,0.105788,0.101549,0.0735934,0.00585489,0.00472089,0.90804,2.06293,0.843142,0.593368,0.312279,0.0943525
0,-480.296,-10.5312,-5.00681,-5.02886,-4.62569,0.0422125,0.0497103,0.00166094,0.173957,43.5769,29.4692,0.482985,0.201583,0.290444,0.124102,0.176478,0.369169,0.0230915,0.10392,0.109899,0.0514591,0.0206532,0.00414422,0.980579,2.96578,0.620963,0.573751,0.345784,0.0804655
0,-477.027,-10.0778,-4.98324,-5.17316,-3.98617,0.042263,0.0493144,0.000977381,0.160257,37.3093,48.8266,0.493026,0.223697,0.263023,0.0152785,0.166061,0.368553,0.02148,0.104495,0.118696,0.076981,0.00598613,0.00366619,1.19233,2.56037,0.237777,0.552479,0.345681,0.10184
0,-484.706,-11.2745,-5.06269,-5.16817,-4.24031,0.0418405,0.0486478,0.00853766,0.171855,34.8233,31.391,0.47008,0.104585,0.24301,0.00810746,0.164736,0.372149,0.0153458,0.142829,0.108577,0.0697916,0.0142642,0.00508304,1.24491,2.94636,0.426648,0.537166,0.355031,0.107802
0,-482.383,-8.55929,-4.92713,-5.0305,-4.26961,0.0428948,0.0495981,0.00403276,0.161709,40.3598,40.8524,0.478256,0.153667,0.133622,0.0170956,0.165805,0.308972,0.0583462,0.12001,0.101217,0.139765,0.0254728,0.00727033,2.10416,2.13168,0.476069,0.596635,0.324923,0.0784418
0,-475.982,-8.52302,-4.94025,-5.08423,-4.24747,0.0415737,0.0493871,0.00393395,0.169346,36.2694,40.3879,0.493423,0.130916,0.154437,0.0608295,0.165902,0.305967,0.0336105,0.113789,0.102829,0.0450086,0.00178919,0.00195154,1.15008,1.6,0.229552,0.548933,0.355003,0.0960636
0,-476.054,-10.1421,-4.98069,-5.13342,-4.36592,0.0427195,0.0496162,0.00104398,0.15357,32.4996,31.0361,0.456543,0.142327,0.252613,0.117972,0.181845,0.376953,0.047118,0.124124,0.0965765,0.0825249,0.0390936,0.00905759,1.2219,1.55938,0.449237,0.564107,0.301106,0.134787
0,-480.259,-11.7679,-5.01294,-5.04403,-5.12248,0.0436675,0.0492634,0.00508344,0.180162,31.7195,43.9426,0.491142,0.152236,0.304613,0.0241966,0.173926,0.332348,0.0523684,0.130746,0.0980917,0.0693394,0.0329221,0.00402973,1.65846,3.89249,0.528743,0.537649,0.387808,0.074543
0,-483.631,-14.8068,-4.93371,-5.11267,-5.01965,0.0416622,0.0459218,0.00173067,0.180186,40.1481,27.9103,0.478508,0.151158,0.312596,0.054353,0.167638,0.386333,0.0612371,0.101376,0.0880152,0.11972,0.00971876,0.0109648,1.28183,2.1295,0.273534,0.54984,0.309738,0.140422
0,-492.518,-17.8146,-4.88729,-5.05105,-4.79338,0.0410691,0.046552,0.00126567,0.177382,40.7192,39.1882,0.464583,0.0754414,0.188466,0.01932,0.20041,0.36011,0.0259998,0.116511,0.104819,0.0915031,0.150429,0.00132579,2.35556,1.33087,0.452411,0.567248,0.32929,0.103462
0,-474.541,-7.6782,-4.90023,-5.06654,-4.38157,0.0402014,0.0496516,0.00124426,0.164545,36.9715,40.0091,0.49551,0.22945,0.246584,0.0701273,0.172575,0.345785,0.0563767,0.124419,0.110041,0.0471335,0.0683872,0.00923403,1.63293,1.98384,0.451055,0.565154,0.317805,0.117041
0,-482.4,-14.9116,-5.04672,-5.04815,-4.29968,0.0425416,0.0496139,0.000525686,0.171886,39.863,38.6494,0.493718,0.138671,0.20415,0.123296,0.136751,0.330759,0.0125389,0.116194,0.102329,0.153533,0.0108647,0.00292062,1.43394,2.62574,0.259526,0.578852,0.358169,0.0629795
0,-489.282,-10.3072,-5.00838,-5.18477,-4.73522,0.0401077,0.0478048,0.0031312,0.174082,30.7407,37.0044,0.470509,0.164973,0.197428,0.0751095,0.165873,0.315486,0.0263718,0.112942,0.109143,0.0720518,0.00907595,0.00553756,2.69948,1.55999,0.349975,0.554122,0.361032,0.0848454
0,-482.16,-10.8088,-4.99017,-5.10487,-4.44587,0.0426089,0.049137,0.00335036,0.158236,39.7493,40.9657,0.496417,0.237315,0.0913258,0.147544,0.153821,0.357159,0.0885949,0.125073,0.108386,0.0848921,0.0164196,0.00369638,1.24299,3.21968,0.320956,0.538017,0.317873,0.14411
0,-481.361,-11.8756,-4.90565,-5.13254,-4.52346,0.0420222,0.047725,0.00182822,0.159067,37.3021,37.157,0.495894,0.226715,0.35069,0.0604153,0.159727,0.34876,0.0906492,0.133307,0.103848,0.110403,0.00181857,0.00841066,2.17189,2.98873,0.30766,0.607139,0.295091,0.0977705
0,-477.501,-12.8203,-5.10364,-5.05661,-4.89802,0.0415459,0.049653,0.00582302,0.172827,37.3633,37.4043,0.494892,0.158913,0.200033,0.0651476,0.178578,0.386771,0.0146441,0.133427,0.0951098,0.111856,0.027395,0.0224883,2.23155,1.80536,0.291153,0.590736,0.325176,0.0840884
0,-495.295,-13.9838,-4.90888,-5.01027,-5.02741,0.0429079,0.0495586,0.00217954,0.158262,36.4226,45.0399,0.469882,0.330098,0.156002,0.0219984,0.165657,0.393599,0.0334872,0.118454,0.116146,0.0641268,0.019712,0.00317348,0.716347,2.19573,0.201873,0.550945,0.369139,0.0799165
0,-485.319,-19.0339,-5.01543,-5.07126,-4.19476,0.0433463,0.0497877,0.00187749,0.17374,35.8327,43.5549,0.492748,0.333889,0.331504,0.0214822,0.168485,0.348031,0.107431,0.109323,0.099683,0.0550166,0.0217739,0.010413,2.73087,2.58607,0.340123,0.45674,0.37584,0.167419
0,-483.347,-14.1215,-4.96147,-5.05544,-4.3373,0.0409476,0.0496301,0.00101358,0.170422,29.9923,22.3296,0.49169,0.247825,0.184848,0.010045,0.160371,0.341528,0.0159456,0.104527,0.103644,0.126881,0.0608767,0.00573286,1.41893,1.2807,0.615144,0.538915,0.330319,0.130766
0,-470.443,-5.11475,-4.97353,-5.04802,-4.49391,0.0421276,0.0495314,0.00305326,0.176403,37.7008,38.0309,0.482534,0.24423,0.21607,0.0869828,0.157403,0.326148,0.0272786,0.109608,0.110577,0.0723288,0.00516753,0.00283421,1.54776,2.08676,0.311592,0.612021,0.320145,0.0678342
0,-476.618,-10.5687,-4.99552,-5.11384,-4.38226,0.0413694,0.0492292,0.00103823,0.165553,36.1303,34.0328,0.493973,0.159156,0.258145,0.00567122,0.183644,0.359391,0.0575024,0.126841,0.107229,0.0626132,0.018492,0.00577418,0.855358,2.10033,0.238185,0.605673,0.253142,0.141184
0,-483.619,-15.6804,-4.98775,-5.07209,-4.61778,0.0396595,0.0493372,0.000883396,0.175209,43.0803,32.0453,0.498783,0.320964,0.247309,0.0325703,0.208586,0.334547,0.0195247,0.104477,0.114838,0.0631659,0.0112102,0.00443545,1.3187,1.79102,0.571749,0.514412,0.397094,0.0884942
0,-476.405,-13.0372,-4.85591,-5.02116,-5.03416,0.0442167,0.0488893,0.0125841,0.175769,31.4475,38.2086,0.485123,0.212302,0.188956,0.0137008,0.163449,0.324953,0.0937377,0.105935,0.0976143,0.0736501,0.00398366,0.00656617,1.28088,1.95617,0.397573,0.536703,0.338096,0.1252
0,-488.89,-17.7624,-4.98652,-5.18005,-5.08824,0.0439791,0.0485911,0.0112329,0.160607,40.869,26.9935,0.495296,0.122193,0.191951,0.0367467,0.191231,0.399258,0.0161305,0.136676,0.104307,0.0657418,0.0579997,0.00675646,1.01685,2.98669,0.456189,0.587794,0.286049,0.126157
0,-481.806,-12.3282,-4.92622,-5.13119,-4.52357,0.0425143,0.0497879,0.000692962,0.154591,38.5609,38.2165,0.4927,0.16527,0.266908,0.00467946,0.198274,0.307774,0.0185169,0.121188,0.0981394,0.0523239,0.00490817,0.00838599,1.68204,3.29765,0.58299,0.549246,0.344752,0.106002
0,-478.817,-15.9687,-4.9818,-5.04783,-4.75303,0.0406695,0.0485427,0.0038883,0.149426,31.0756,25.0788,0.496105,0.400864,0.191842,0.113864,0.180767,0.376809,0.0377275,0.105056,0.103941,0.0720517,0.0211947,0.00299007,1.24482,1.69795,0.25613,0.61318,0.298145,0.0886756
0,-488.832,-21.7586,-5.04482,-5.04515,-5.31434,0.0418264,0.048349,0.000189655,0.182588,43.3147,52.2422,0.4872,0.261963,0.214522,0.0117355,0.18043,0.34231,0.0499224,0.117702,0.102758,0.0367038,0.0240281,0.00110378,1.57935,1.54881,0.262659,0.535314,0.311291,0.153395
0,-482.822,-13.8729,-4.92189,-5.06056,-4.69035,0.0429849,0.048107,0.00167088,0.177002,27.3183,26.0792,0.478817,0.233302,0.323934,0.0317125,0.162345,0.31822,0.0334543,0.106698,0.110946,0.0641161,0.0481838,0.0114291,2.39244,1.23253,0.43538,0.580005,0.34623,0.0737657
0,-486.443,-14.5724,-4.98605,-5.10809,-4.83921,0.0420361,0.0496513,0.0107584,0.173587,32.7979,42.3748,0.461292,0.0688589,0.158125,0.123552,0.165363,0.332757,0.0230412,0.132945,0.115965,0.0688025,0.00553903,0.00321051,1.80244,0.6378,0.466134,0.573885,0.323968,0.102147
0,-474.534,-9.83662,-5.04577,-5.17003,-4.79579,0.0439414,0.0494445,0.00297118,0.178886,33.5888,37.8766,0.486253,0.269702,0.278114,0.0652917,0.169947,0.324343,0.0578588,0.126067,0.110708,0.0863193,0.0074242,0.00171545,1.72949,1.34327,0.460183,0.538041,0.361278,0.100681
0,-477.59,-8.53413,-4.92218,-5.13284,-4.24519,0.042969,0.0494316,0.00205083,0.176421,31.5434,38.039,0.487208,0.236739,0.282093,0.0262741,0.179101,0.371408,0.042534,0.122084,0.0921061,0.0507786,0.00450717,0.0061379,0.993827,3.77018,0.501232,0.563072,0.346882,0.0900456
0,-496.279,-18.2879,-4.98132,-5.0453,-4.06234,0.0449046,0.0477432,0.00460418,0.162406,39.0429,39.2662,0.493308,0.116523,0.266079,0.0475662,0.211949,0.377274,0.076476,0.0947241,0.113336,0.0982947,0.016929,0.0080626,1.41267,1.35005,0.236206,0.564236,0.320148,0.115616
0,-481.626,-10.5253,-4.92584,-5.03576,-4.20843,0.0416103,0.0490198,0.00462922,0.160766,28.0527,37.304,0.486986,0.100648,0.202779,0.0472879,0.144392,0.330662,0.0187768,0.119251,0.118813,0.0592685,0.00727174,0.00740447,0.990281,1.74603,0.292259,0.535987,0.355784,0.108229
0,-485.468,-19.3861,-4.84295,-5.09084,-4.92463,0.0404124,0.0485064,0.00259328,0.184161,36.4433,26.0043,0.491017,0.227703,0.174866,0.0427248,0.188645,0.29657,0.0144509,0.108069,0.108505,0.149162,0.000584435,0.00301265,1.18096,1.27168,0.519034,0.499668,0.417939,0.0823926
0,-481.663,-15.8331,-4.95358,-5.09793,-4.5931,0.0411137,0.0498119,0.00194803,0.154941,38.3868,42.4491,0.488142,0.186263,0.217283,0.00104522,0.15773,0.411395,0.0156215,0.118879,0.111406,0.0881467,0.000756328,0.00660735,1.19639,1.02739,0.423033,0.576206,0.319772,0.104022
0,-490.537,-11.9216,-4.8964,-5.15606,-4.64232,0.0426609,0.04926,0.00812631,0.175103,30.8542,34.6449,0.491074,0.0749537,0.149185,0.0068596,0.157269,0.343766,0.0477636,0.124841,0.101088,0.0589619,0.00372891,0.00923634,1.26846,2.45138,0.271559,0.509471,0.357197,0.133332
0,-474.986,-13.677,-4.89406,-5.20501,-4.11466,0.0416242,0.048835,0.00139352,0.165875,34.5066,47.4511,0.488893,0.210009,0.186682,0.0386872,0.15912,0.320495,0.0163053,0.101495,0.106515,0.0469565,0.00333421,0.00184255,1.70095,1.82194,0.25168,0.627152,0.30504,0.0678089
0,-477.964,-9.50777,-5.01233,-5.13266,-4.38793,0.0436551,0.0483046,0.00275306,0.170656,38.4809,28.0892,0.459283,0.220946,0.0935722,0.0565487,0.17123,0.367785,0.00929739,0.117278,0.111646,0.0737545,0.0244814,0.00804687,1.04107,2.63635,0.450964,0.566182,0.334261,0.0995574
0,-484.2,-12.7144,-4.95591,-5.03441,-4.80613,0.0405885,0.0491396,0.00340103,0.16924,31.1409,37.7009,0.494878,0.237183,0.175695,0.0154132,0.188806,0.359538,0.114622,0.121382,0.0971044,0.0338143,0.00212598,0.00453604,1.46034,1.29853,0.203886,0.509625,0.356073,0.134302
0,-485.102,-16.0777,-5.05687,-5.02482,-4.48036,0.0419806,0.0490737,0.00659927,0.171049,43.2804,38.0578,0.465431,0.174802,0.156742,0.0942251,0.151045,0.309896,0.00791221,0.111519,0.109167,0.119012,0.00311552,0.00802034,1.64451,0.563284,0.28148,0.616081,0.303502,0.0804163
0,-481.569,-14.1706,-5.01405,-5.15475,-4.49919,0.0425579,0.0492404,0.00564084,0.178405,38.374,37.3893,0.483004,0.226822,0.338171,0.00770813,0.203778,0.334664,0.0519748,0.118965,0.0995862,0.0562858,0.0845029,0.00215435,0.855006,3.34708,0.194196,0.597115,0.296574,0.106311
0,-475.866,-9.12519,-4.93368,-5.17627,-4.92365,0.0397498,0.0492119,0.00191951,0.164127,33.1629,39.5207,0.496548,0.154489,0.103925,0.0521086,0.176847,0.381117,0.0418843,0.115565,0.107379,0.111728,0.01183,0.00383481,1.71207,2.16777,0.471284,0.602557,0.329944,0.0674989
0,-478.196,-16.1231,-4.95806,-5.11619,-3.96393,0.0438964,0.0495804,0.00164964,0.186293,27.0361,48.9851,0.490439,0.250183,0.185723,0.0392257,0.162995,0.3512,0.0634365,0.103272,0.0892231,0.110318,0.00827564,0.00385268,1.54684,1.83408,0.285807,0.57269,0.340786,0.0865237
0,-481.405,-11.5305,-5.02659,-5.10473,-4.42636,0.0378601,0.0485593,0.0030151,0.170085,36.0432,28.8137,0.474057,0.222824,0.195805,0.0785921,0.191382,0.342705,0.0336274,0.11514,0.124344,0.0499327,0.0120742,0.00863261,1.31762,1.96665,0.231652,0.557552,0.30365,0.138798
0,-478.961,-21.9131,-4.96942,-4.97974,-4.34949,0.0406021,0.0492985,0.000714452,0.170722,35.4754,26.7787,0.487627,0.237001,0.131357,0.0765974,0.135736,0.410372,0.107185,0.113309,0.0862137,0.0958674,0.0161198,0.00801043,1.10619,1.39092,0.344698,0.655561,0.299016,0.0454232
0,-475.434,-10.2417,-4.9915,-5.12715,-4.69722,0.0413723,0.0486214,0.00416472,0.162868,37.8245,32.8324,0.435096,0.260862,0.213642,0.036915,0.16821,0.33269,0.0321146,0.114291,0.111201,0.11066,0.0641306,0.00218149,2.07369,4.60667,0.206551,0.557716,0.350508,0.0917762
0,-470.899,-5.86572,-4.97777,-5.045,-4.83363,0.0424551,0.0476467,0.00553252,0.16791,33.1795,32.4415,0.482812,0.214293,0.259095,0.0140517,0.180433,0.351026,0.0308463,0.120701,0.109444,0.0688156,0.0044724,0.00257243,2.05636,2.12957,0.348327,0.606078,0.288356,0.105566
